# High E guitar string sampling at  4096 samples/sec
# time[s], waveform1, waveform2, waveform3, waveform4
4.0283e-01 3.3500e+02 6.8000e+01 -4.5700e+02 1.1700e+02
4.0308e-01 4.1800e+02 2.0400e+02 -6.2000e+01 4.6000e+01
4.0332e-01 2.4700e+02 2.2400e+02 2.1200e+02 3.7000e+01
4.0356e-01 -2.2000e+01 1.7500e+02 -1.8100e+02 -1.9000e+01
4.0381e-01 -3.1700e+02 1.1300e+02 -4.6000e+01 -6.8000e+01
4.0405e-01 -3.3700e+02 3.5000e+01 1.6800e+02 -2.6000e+01
4.0430e-01 -2.6300e+02 6.6000e+01 8.6000e+01 9.7000e+01
4.0454e-01 -3.9600e+02 1.7800e+02 1.0100e+02 6.8000e+01
4.0479e-01 -3.4200e+02 1.2600e+02 5.9000e+01 -6.1000e+01
4.0503e-01 -1.1300e+02 -1.3900e+02 -3.3000e+01 -2.9000e+01
4.0527e-01 1.6500e+02 -4.7400e+02 -5.6000e+01 -9.4000e+01
4.0552e-01 3.6400e+02 -4.6000e+02 2.0900e+02 -1.0300e+02
4.0576e-01 2.7200e+02 -1.8500e+02 -3.1000e+01 8.5000e+01
4.0601e-01 3.9400e+02 1.0800e+02 -4.2000e+02 9.3000e+01
4.0625e-01 4.2300e+02 2.0900e+02 1.1300e+02 3.6000e+01
4.0649e-01 2.1300e+02 2.3700e+02 1.6900e+02 1.7000e+01
4.0674e-01 -7.4000e+01 1.8600e+02 -1.9300e+02 -4.1000e+01
4.0698e-01 -3.2900e+02 1.3100e+02 5.3000e+01 -8.4000e+01
4.0723e-01 -2.8700e+02 4.3000e+01 1.6900e+02 -4.0000e+00
4.0747e-01 -2.6200e+02 1.1200e+02 7.9000e+01 9.8000e+01
4.0771e-01 -3.9600e+02 1.9300e+02 9.9000e+01 3.7000e+01
4.0796e-01 -2.8900e+02 9.3000e+01 2.9000e+01 -6.2000e+01
4.0820e-01 -6.2000e+01 -2.1900e+02 -6.6000e+01 -1.9000e+01
4.0845e-01 2.2200e+02 -5.0100e+02 -2.7000e+01 -1.0300e+02
4.0869e-01 3.2600e+02 -4.1600e+02 2.0700e+02 -6.6000e+01
4.0894e-01 2.3800e+02 -1.2400e+02 -1.8900e+02 1.1700e+02
4.0918e-01 3.8100e+02 1.2900e+02 -3.7300e+02 7.5000e+01
4.0942e-01 3.3700e+02 1.8500e+02 2.0500e+02 4.7000e+01
4.0967e-01 9.4000e+01 1.9700e+02 5.2000e+01 2.1000e+01
4.0991e-01 -1.9000e+02 1.3600e+02 -1.9700e+02 -3.1000e+01
4.1016e-01 -3.8400e+02 8.1000e+01 1.1400e+02 -6.2000e+01
4.1040e-01 -2.7500e+02 5.0000e+00 1.3900e+02 4.3000e+01
4.1064e-01 -2.8600e+02 1.0800e+02 7.7000e+01 1.0700e+02
4.1089e-01 -3.7600e+02 1.5800e+02 9.3000e+01 1.0000e+01
4.1113e-01 -2.0600e+02 3.2000e+01 -2.0000e+00 -5.7000e+01
4.1138e-01 3.4000e+01 -3.0200e+02 -8.2000e+01 -3.8000e+01
4.1162e-01 3.1300e+02 -5.0200e+02 2.9000e+01 -1.2900e+02
4.1187e-01 3.4100e+02 -3.3700e+02 1.7700e+02 -3.4000e+01
4.1211e-01 2.8800e+02 -2.8000e+01 -3.2000e+02 1.1800e+02
4.1235e-01 4.2500e+02 1.8900e+02 -2.7000e+02 4.3000e+01
4.1260e-01 2.9900e+02 2.3400e+02 2.4500e+02 4.1000e+01
4.1284e-01 2.9000e+01 2.4000e+02 -7.9000e+01 2.0000e+00
4.1309e-01 -2.5700e+02 1.7000e+02 -1.7500e+02 -5.1000e+01
4.1333e-01 -3.7100e+02 1.1200e+02 1.4300e+02 -5.5000e+01
4.1357e-01 -2.3800e+02 5.9000e+01 9.6000e+01 6.5000e+01
4.1382e-01 -3.0600e+02 1.7400e+02 6.8000e+01 9.2000e+01
4.1406e-01 -3.5600e+02 1.7000e+02 6.9000e+01 -2.7000e+01
4.1431e-01 -1.4600e+02 -1.0000e+01 -2.9000e+01 -4.8000e+01
4.1455e-01 8.3000e+01 -3.8100e+02 -7.8000e+01 -5.5000e+01
4.1479e-01 3.2800e+02 -5.1000e+02 9.6000e+01 -1.2100e+02
4.1504e-01 2.8300e+02 -2.9600e+02 1.1400e+02 2.2000e+01
4.1528e-01 2.9000e+02 1.2000e+01 -4.0000e+02 1.2600e+02
4.1553e-01 3.9800e+02 1.8200e+02 -1.1400e+02 3.7000e+01
4.1577e-01 2.2100e+02 2.1500e+02 2.5600e+02 3.8000e+01
4.1602e-01 -5.0000e+01 2.0100e+02 -1.5100e+02 -1.0000e+01
4.1626e-01 -3.0200e+02 1.2900e+02 -8.2000e+01 -5.9000e+01
4.1650e-01 -3.3000e+02 5.7000e+01 1.8500e+02 -3.1000e+01
4.1675e-01 -2.0000e+02 4.0000e+01 8.3000e+01 8.7000e+01
4.1699e-01 -3.0700e+02 1.7400e+02 9.8000e+01 7.4000e+01
4.1724e-01 -3.0100e+02 1.3900e+02 6.3000e+01 -5.9000e+01
4.1748e-01 -6.4000e+01 -8.7000e+01 -3.9000e+01 -4.7000e+01
4.1772e-01 1.7000e+02 -4.2300e+02 -5.7000e+01 -8.7000e+01
4.1797e-01 3.6700e+02 -4.5700e+02 1.4600e+02 -1.2100e+02
4.1821e-01 2.6900e+02 -2.0000e+02 0.0000e+00 5.6000e+01
4.1846e-01 3.3000e+02 9.8000e+01 -4.3900e+02 9.3000e+01
4.1870e-01 3.8100e+02 2.2800e+02 2.5000e+01 1.9000e+01
4.1895e-01 1.4400e+02 2.5600e+02 1.8800e+02 2.1000e+01
4.1919e-01 -1.3300e+02 2.1900e+02 -2.2100e+02 -3.5000e+01
4.1943e-01 -3.5600e+02 1.3400e+02 -3.0000e+00 -7.2000e+01
4.1968e-01 -3.1000e+02 4.1000e+01 1.7500e+02 -1.0000e+00
4.1992e-01 -2.1300e+02 6.0000e+01 5.3000e+01 1.0300e+02
4.2017e-01 -3.4000e+02 1.7200e+02 9.4000e+01 5.8000e+01
4.2041e-01 -2.5600e+02 9.5000e+01 2.8000e+01 -6.0000e+01
4.2065e-01 -2.0000e+00 -1.8300e+02 -6.0000e+01 -3.2000e+01
4.2090e-01 2.3700e+02 -4.9900e+02 -2.4000e+01 -1.0100e+02
4.2114e-01 3.7200e+02 -4.5100e+02 1.7800e+02 -9.3000e+01
4.2139e-01 2.5700e+02 -1.7500e+02 -1.1800e+02 9.9000e+01
4.2163e-01 3.6200e+02 9.5000e+01 -3.9400e+02 7.9000e+01
4.2188e-01 3.4000e+02 1.8900e+02 1.6500e+02 3.3000e+01
4.2212e-01 5.7000e+01 2.2900e+02 1.0100e+02 2.6000e+01
4.2236e-01 -2.1900e+02 1.7500e+02 -2.2900e+02 -3.9000e+01
4.2261e-01 -3.9100e+02 9.1000e+01 9.3000e+01 -7.0000e+01
4.2285e-01 -2.7200e+02 1.0000e+00 1.6600e+02 3.3000e+01
4.2310e-01 -2.2300e+02 7.3000e+01 5.8000e+01 1.0500e+02
4.2334e-01 -3.4600e+02 1.6800e+02 1.0300e+02 2.8000e+01
4.2358e-01 -2.0100e+02 6.3000e+01 2.0000e+00 -6.7000e+01
4.2383e-01 4.9000e+01 -2.4200e+02 -6.6000e+01 -4.4000e+01
4.2407e-01 2.8000e+02 -4.9400e+02 1.1000e+01 -1.2800e+02
4.2432e-01 3.3900e+02 -3.6900e+02 1.6200e+02 -6.8000e+01
4.2456e-01 2.3900e+02 -7.8000e+01 -2.5200e+02 1.1600e+02
4.2480e-01 3.6300e+02 1.5800e+02 -3.1400e+02 5.8000e+01
4.2505e-01 2.7000e+02 2.2700e+02 2.3000e+02 4.4000e+01
4.2529e-01 -2.6000e+01 2.6000e+02 -2.8000e+01 2.1000e+01
4.2554e-01 -2.7300e+02 1.8300e+02 -2.2000e+02 -4.2000e+01
4.2578e-01 -3.7200e+02 8.9000e+01 1.4500e+02 -4.9000e+01
4.2603e-01 -2.1400e+02 -4.0000e+00 1.1700e+02 6.5000e+01
4.2627e-01 -2.2200e+02 9.5000e+01 5.5000e+01 1.0300e+02
4.2651e-01 -3.1600e+02 1.4400e+02 8.6000e+01 3.0000e+00
4.2676e-01 -1.1200e+02 -1.0000e+01 -2.6000e+01 -4.7000e+01
4.2700e-01 1.2600e+02 -3.3900e+02 -5.5000e+01 -4.2000e+01
4.2725e-01 3.3800e+02 -5.0900e+02 7.0000e+01 -1.2300e+02
4.2749e-01 3.1800e+02 -3.1400e+02 1.2000e+02 -1.5000e+01
4.2773e-01 2.5300e+02 -1.9000e+01 -3.5700e+02 1.2200e+02
4.2798e-01 3.6200e+02 1.8600e+02 -1.8700e+02 3.3000e+01
4.2822e-01 1.8800e+02 2.4100e+02 2.5800e+02 3.7000e+01
4.2847e-01 -1.1200e+02 2.6000e+02 -1.3600e+02 -3.0000e+00
4.2871e-01 -3.3300e+02 1.7200e+02 -1.5100e+02 -6.1000e+01
4.2896e-01 -3.6600e+02 8.4000e+01 1.8300e+02 -3.7000e+01
4.2920e-01 -2.0300e+02 1.7000e+01 7.5000e+01 7.9000e+01
4.2944e-01 -2.7400e+02 1.4400e+02 6.5000e+01 8.4000e+01
4.2969e-01 -3.1200e+02 1.4600e+02 5.6000e+01 -3.3000e+01
4.2993e-01 -5.1000e+01 -5.1000e+01 -4.9000e+01 -4.3000e+01
4.3018e-01 1.7500e+02 -3.8400e+02 -4.4000e+01 -6.2000e+01
4.3042e-01 3.6300e+02 -4.6900e+02 1.1300e+02 -1.1800e+02
4.3066e-01 2.8900e+02 -2.2900e+02 4.4000e+01 3.4000e+01
4.3091e-01 2.8600e+02 5.9000e+01 -3.9600e+02 1.0900e+02
4.3115e-01 3.6000e+02 2.2600e+02 -1.4000e+01 1.6000e+01
4.3140e-01 1.2100e+02 2.6500e+02 2.5200e+02 3.6000e+01
4.3164e-01 -1.6400e+02 2.5900e+02 -1.9000e+02 -1.5000e+01
4.3188e-01 -3.3900e+02 1.5300e+02 -2.9000e+01 -6.0000e+01
4.3213e-01 -2.9700e+02 4.9000e+01 2.2600e+02 1.0000e+00
4.3237e-01 -1.5600e+02 1.9000e+01 7.6000e+01 1.0300e+02
4.3262e-01 -2.7300e+02 1.4400e+02 1.0900e+02 6.9000e+01
4.3286e-01 -2.4000e+02 9.1000e+01 5.6000e+01 -5.2000e+01
4.3311e-01 3.4000e+01 -1.4500e+02 -4.8000e+01 -4.5000e+01
4.3335e-01 2.3600e+02 -4.6200e+02 -1.0000e+00 -9.6000e+01
4.3359e-01 3.6500e+02 -4.6300e+02 1.5600e+02 -1.2000e+02
4.3384e-01 2.4800e+02 -1.9000e+02 -5.5000e+01 5.8000e+01
4.3408e-01 2.9600e+02 9.5000e+01 -3.9000e+02 7.4000e+01
4.3433e-01 3.0400e+02 2.3100e+02 1.1000e+02 6.0000e+00
4.3457e-01 7.0000e+00 2.7500e+02 1.6000e+02 2.3000e+01
4.3481e-01 -2.4800e+02 2.3300e+02 -2.5000e+02 -3.7000e+01
4.3506e-01 -3.6900e+02 1.1400e+02 4.5000e+01 -6.5000e+01
4.3530e-01 -2.6400e+02 8.0000e+00 1.9000e+02 2.9000e+01
4.3555e-01 -1.7600e+02 2.9000e+01 3.6000e+01 1.0500e+02
4.3579e-01 -3.0900e+02 1.5600e+02 9.2000e+01 4.5000e+01
4.3604e-01 -1.9300e+02 6.2000e+01 -6.0000e+00 -6.3000e+01
4.3628e-01 9.2000e+01 -2.1200e+02 -7.7000e+01 -4.2000e+01
4.3652e-01 2.7900e+02 -4.9400e+02 2.0000e+00 -1.1100e+02
4.3677e-01 3.5900e+02 -4.0900e+02 1.2800e+02 -7.8000e+01
4.3701e-01 2.3600e+02 -1.3300e+02 -2.0800e+02 1.1500e+02
4.3726e-01 3.3100e+02 1.2600e+02 -3.6500e+02 7.2000e+01
4.3750e-01 2.6500e+02 2.3600e+02 1.8600e+02 3.2000e+01
4.3774e-01 -5.3000e+01 2.8100e+02 2.2000e+01 2.3000e+01
4.3799e-01 -2.7000e+02 2.0600e+02 -2.6000e+02 -5.0000e+01
4.3823e-01 -3.3800e+02 8.9000e+01 1.1700e+02 -6.2000e+01
4.3848e-01 -1.9600e+02 -1.6000e+01 1.3800e+02 5.0000e+01
4.3872e-01 -1.7400e+02 5.2000e+01 2.2000e+01 9.4000e+01
4.3896e-01 -2.9700e+02 1.4600e+02 8.2000e+01 1.2000e+01
4.3921e-01 -1.1000e+02 1.1000e+01 -4.2000e+01 -6.7000e+01
4.3945e-01 1.5100e+02 -2.9100e+02 -6.4000e+01 -5.1000e+01
4.3970e-01 3.1200e+02 -5.0800e+02 4.2000e+01 -1.2500e+02
4.3994e-01 3.1700e+02 -3.5100e+02 1.0200e+02 -4.8000e+01
4.4019e-01 2.1000e+02 -6.0000e+01 -3.0100e+02 1.1900e+02
4.4043e-01 3.0900e+02 1.7800e+02 -2.4100e+02 3.5000e+01
4.4067e-01 1.6000e+02 2.6600e+02 2.5900e+02 2.9000e+01
4.4092e-01 -1.6000e+02 3.1000e+02 -8.0000e+01 4.0000e+00
4.4116e-01 -3.2900e+02 2.1000e+02 -1.8600e+02 -6.0000e+01
4.4141e-01 -3.4300e+02 8.0000e+01 2.0900e+02 -3.6000e+01
4.4165e-01 -1.7900e+02 -1.4000e+01 1.1900e+02 8.8000e+01
4.4189e-01 -2.1300e+02 9.3000e+01 5.7000e+01 1.0400e+02
4.4214e-01 -2.8700e+02 1.3800e+02 8.7000e+01 6.0000e+00
4.4238e-01 -2.8000e+01 -4.1000e+01 -4.7000e+01 -3.4000e+01
4.4263e-01 2.0500e+02 -3.5500e+02 -2.3000e+01 -4.4000e+01
4.4287e-01 3.4500e+02 -4.9500e+02 1.0500e+02 -1.1800e+02
4.4312e-01 2.9200e+02 -2.8000e+02 7.0000e+01 -2.0000e+00
4.4336e-01 2.3300e+02 5.0000e+00 -3.3900e+02 1.1300e+02
4.4360e-01 3.1900e+02 2.0700e+02 -6.6000e+01 1.4000e+01
4.4385e-01 1.0100e+02 2.7500e+02 2.8800e+02 3.5000e+01
4.4409e-01 -2.0000e+02 3.0000e+02 -1.5500e+02 -8.0000e+00
4.4434e-01 -3.2700e+02 1.7100e+02 -8.0000e+01 -6.7000e+01
4.4458e-01 -2.8700e+02 4.3000e+01 2.5500e+02 -1.5000e+01
4.4482e-01 -1.4000e+02 -2.5000e+01 9.3000e+01 9.0000e+01
4.4507e-01 -2.3100e+02 1.0900e+02 8.7000e+01 7.6000e+01
4.4531e-01 -2.4600e+02 1.0500e+02 6.5000e+01 -3.4000e+01
4.4556e-01 4.6000e+01 -1.0900e+02 -6.0000e+01 -4.7000e+01
4.4580e-01 2.3200e+02 -4.1500e+02 0.0000e+00 -7.8000e+01
4.4604e-01 3.3600e+02 -4.6900e+02 1.1400e+02 -1.2100e+02
4.4629e-01 2.3300e+02 -2.1400e+02 -4.6000e+01 4.1000e+01
4.4653e-01 2.1600e+02 5.5000e+01 -3.9200e+02 9.9000e+01
4.4678e-01 2.5900e+02 2.2400e+02 4.0000e+01 1.5000e+01
4.4702e-01 -1.1000e+01 2.8300e+02 1.9100e+02 4.6000e+01
4.4727e-01 -2.6100e+02 2.7000e+02 -2.6000e+02 -1.4000e+01
4.4751e-01 -3.3300e+02 1.2800e+02 -2.0000e+00 -5.4000e+01
4.4775e-01 -2.4400e+02 1.7000e+01 2.2200e+02 2.3000e+01
4.4800e-01 -1.3400e+02 -3.0000e+00 3.2000e+01 1.0300e+02
4.4824e-01 -2.5100e+02 1.4000e+02 7.9000e+01 5.7000e+01
4.4849e-01 -1.7300e+02 8.0000e+01 1.0000e+00 -5.2000e+01
4.4873e-01 1.3200e+02 -1.6700e+02 -8.0000e+01 -4.0000e+01
4.4897e-01 2.8300e+02 -4.5800e+02 2.1000e+01 -9.0000e+01
4.4922e-01 3.5100e+02 -4.2800e+02 1.1000e+02 -9.3000e+01
4.4946e-01 2.2200e+02 -1.4800e+02 -1.5600e+02 8.9000e+01
4.4971e-01 2.5500e+02 1.1900e+02 -3.6700e+02 7.1000e+01
4.4995e-01 2.3000e+02 2.6200e+02 1.6000e+02 3.0000e+00
4.5020e-01 -8.5000e+01 3.1400e+02 9.6000e+01 1.7000e+01
4.5044e-01 -2.7500e+02 2.5800e+02 -2.6500e+02 -5.6000e+01
4.5068e-01 -3.0700e+02 9.9000e+01 1.1000e+02 -7.2000e+01
4.5093e-01 -1.8800e+02 -1.1000e+01 2.0400e+02 3.9000e+01
4.5117e-01 -1.3900e+02 1.6000e+01 2.7000e+01 9.1000e+01
4.5142e-01 -2.6600e+02 1.4000e+02 9.2000e+01 2.5000e+01
4.5166e-01 -1.0200e+02 2.4000e+01 -3.0000e+01 -6.4000e+01
4.5190e-01 1.8100e+02 -2.5200e+02 -6.5000e+01 -4.7000e+01
4.5215e-01 2.8700e+02 -4.9100e+02 4.7000e+01 -1.0600e+02
4.5239e-01 3.1200e+02 -3.7200e+02 7.9000e+01 -6.3000e+01
4.5264e-01 1.8700e+02 -8.4000e+01 -2.6200e+02 1.1500e+02
4.5288e-01 2.6000e+02 1.7100e+02 -2.8300e+02 4.9000e+01
4.5312e-01 1.5800e+02 2.8600e+02 2.3300e+02 2.1000e+01
4.5337e-01 -1.7000e+02 3.2200e+02 -3.0000e+01 1.9000e+01
4.5361e-01 -3.0200e+02 2.1600e+02 -2.3300e+02 -5.8000e+01
4.5386e-01 -2.9500e+02 5.4000e+01 1.9800e+02 -4.1000e+01
4.5410e-01 -1.6300e+02 -4.8000e+01 1.5900e+02 7.8000e+01
4.5435e-01 -1.6300e+02 3.3000e+01 3.7000e+01 9.7000e+01
4.5459e-01 -2.5500e+02 1.2900e+02 1.0000e+02 1.0000e+01
4.5483e-01 -1.3000e+01 -2.4000e+01 -4.5000e+01 -5.5000e+01
4.5508e-01 2.3500e+02 -3.0700e+02 -2.2000e+01 -5.7000e+01
4.5532e-01 3.1400e+02 -4.8800e+02 9.1000e+01 -1.2300e+02
4.5557e-01 2.8600e+02 -3.0500e+02 5.5000e+01 -3.5000e+01
4.5581e-01 1.8800e+02 -2.5000e+01 -3.1100e+02 1.1300e+02
4.5605e-01 2.6600e+02 2.0600e+02 -1.3500e+02 1.7000e+01
4.5630e-01 8.6000e+01 3.0500e+02 2.7200e+02 2.5000e+01
4.5654e-01 -2.2200e+02 3.2800e+02 -1.3800e+02 -4.0000e+00
4.5679e-01 -3.0600e+02 1.8800e+02 -1.5300e+02 -7.7000e+01
4.5703e-01 -2.6100e+02 2.6000e+01 2.5200e+02 -2.7000e+01
4.5728e-01 -1.3000e+02 -6.1000e+01 9.7000e+01 8.8000e+01
4.5752e-01 -1.8500e+02 6.1000e+01 4.0000e+01 8.3000e+01
4.5776e-01 -2.2600e+02 1.0400e+02 6.4000e+01 -1.5000e+01
4.5801e-01 7.1000e+01 -9.5000e+01 -7.6000e+01 -4.3000e+01
4.5825e-01 2.5000e+02 -3.8200e+02 -3.0000e+00 -6.2000e+01
4.5850e-01 3.0000e+02 -4.8800e+02 9.2000e+01 -1.1300e+02
4.5874e-01 2.1900e+02 -2.5200e+02 -3.1000e+01 2.4000e+01
4.5898e-01 1.5700e+02 2.3000e+01 -3.6000e+02 1.2300e+02
4.5923e-01 2.1400e+02 2.3100e+02 -1.2000e+01 2.3000e+01
4.5947e-01 -2.1000e+01 3.0700e+02 2.3400e+02 5.1000e+01
4.5972e-01 -2.7900e+02 3.1200e+02 -2.2000e+02 -5.0000e+00
4.5996e-01 -3.1100e+02 1.4200e+02 -3.1000e+01 -6.3000e+01
4.6021e-01 -2.3800e+02 -3.0000e+00 2.8800e+02 1.1000e+01
4.6045e-01 -1.2100e+02 -5.6000e+01 6.9000e+01 9.7000e+01
4.6069e-01 -2.1000e+02 8.4000e+01 8.0000e+01 6.4000e+01
4.6094e-01 -1.7300e+02 6.7000e+01 4.9000e+01 -4.0000e+01
4.6118e-01 1.5100e+02 -1.6100e+02 -6.1000e+01 -4.5000e+01
4.6143e-01 2.7700e+02 -4.3300e+02 4.5000e+01 -8.3000e+01
4.6167e-01 3.1200e+02 -4.4200e+02 9.5000e+01 -1.1000e+02
4.6191e-01 2.0400e+02 -1.6400e+02 -1.2200e+02 5.7000e+01
4.6216e-01 1.9100e+02 1.0700e+02 -3.5500e+02 8.7000e+01
4.6240e-01 2.1400e+02 2.9100e+02 1.0500e+02 6.0000e+00
4.6265e-01 -6.7000e+01 3.4900e+02 1.3100e+02 3.7000e+01
4.6289e-01 -2.6200e+02 3.1500e+02 -2.8700e+02 -3.5000e+01
4.6313e-01 -2.6800e+02 1.2200e+02 5.8000e+01 -6.6000e+01
4.6338e-01 -1.8300e+02 -1.1000e+01 2.4400e+02 4.0000e+01
4.6362e-01 -1.1700e+02 -2.9000e+01 1.0000e+01 9.3000e+01
4.6387e-01 -2.2800e+02 1.0700e+02 7.1000e+01 4.2000e+01
4.6411e-01 -1.1600e+02 2.9000e+01 -1.0000e+01 -4.8000e+01
4.6436e-01 1.9300e+02 -2.2200e+02 -7.5000e+01 -4.0000e+01
4.6460e-01 2.5600e+02 -4.6800e+02 4.8000e+01 -9.0000e+01
4.6484e-01 2.6500e+02 -3.9600e+02 5.4000e+01 -7.9000e+01
4.6509e-01 1.4300e+02 -1.0600e+02 -2.2900e+02 9.8000e+01
4.6533e-01 1.7700e+02 1.5100e+02 -3.0100e+02 6.3000e+01
4.6558e-01 1.3900e+02 2.9900e+02 1.9900e+02 1.3000e+01
4.6582e-01 -1.6000e+02 3.4200e+02 2.5000e+01 3.2000e+01
4.6606e-01 -2.8600e+02 2.6100e+02 -2.6800e+02 -4.9000e+01
4.6631e-01 -2.5100e+02 6.9000e+01 1.7400e+02 -5.0000e+01
4.6655e-01 -1.4800e+02 -4.0000e+01 2.0700e+02 6.7000e+01
4.6680e-01 -1.1200e+02 -6.0000e+00 1.0000e+01 8.4000e+01
4.6704e-01 -2.0000e+02 1.1600e+02 9.6000e+01 1.1000e+01
4.6729e-01 2.0000e+00 -1.5000e+01 -3.1000e+01 -6.4000e+01
4.6753e-01 2.6700e+02 -2.7900e+02 -2.5000e+01 -6.2000e+01
4.6777e-01 2.9200e+02 -4.7600e+02 9.2000e+01 -1.1700e+02
4.6802e-01 2.7200e+02 -3.2900e+02 3.8000e+01 -6.1000e+01
4.6826e-01 1.5800e+02 -2.6000e+01 -2.8200e+02 1.0500e+02
4.6851e-01 2.1000e+02 2.2600e+02 -1.8600e+02 2.3000e+01
4.6875e-01 8.4000e+01 3.5000e+02 2.5500e+02 1.5000e+01
4.6899e-01 -2.1000e+02 3.7200e+02 -9.3000e+01 1.1000e+01
4.6924e-01 -2.7700e+02 2.4000e+02 -2.0200e+02 -6.4000e+01
4.6948e-01 -2.3400e+02 4.3000e+01 2.6300e+02 -2.6000e+01
4.6973e-01 -1.3400e+02 -5.6000e+01 1.4700e+02 9.2000e+01
4.6997e-01 -1.5000e+02 1.6000e+01 2.1000e+01 8.5000e+01
4.7021e-01 -2.0600e+02 9.4000e+01 9.0000e+01 -3.0000e+00
4.7046e-01 5.6000e+01 -9.5000e+01 -5.5000e+01 -5.8000e+01
4.7070e-01 2.5000e+02 -3.7400e+02 1.3000e+01 -6.9000e+01
4.7095e-01 2.4600e+02 -5.1600e+02 1.0800e+02 -1.2000e+02
4.7119e-01 1.9800e+02 -3.0900e+02 -1.9000e+01 -1.4000e+01
4.7144e-01 1.1900e+02 -2.3000e+01 -3.1900e+02 1.2200e+02
4.7168e-01 1.8700e+02 2.1400e+02 -5.8000e+01 2.0000e+01
4.7192e-01 8.0000e+00 3.1800e+02 2.4900e+02 3.6000e+01
4.7217e-01 -2.5200e+02 3.2900e+02 -1.8900e+02 0.0000e+00
4.7241e-01 -2.5800e+02 1.5900e+02 -8.9000e+01 -7.1000e+01
4.7266e-01 -1.9400e+02 -9.0000e+00 3.0200e+02 0.0000e+00
4.7290e-01 -9.1000e+01 -7.0000e+01 7.6000e+01 9.8000e+01
4.7314e-01 -1.4000e+02 4.9000e+01 2.8000e+01 6.6000e+01
4.7339e-01 -1.3700e+02 8.4000e+01 5.3000e+01 -2.3000e+01
4.7363e-01 1.6200e+02 -1.3700e+02 -9.0000e+01 -5.3000e+01
4.7388e-01 2.7000e+02 -3.9600e+02 1.8000e+01 -8.1000e+01
4.7412e-01 2.4300e+02 -4.6300e+02 5.5000e+01 -1.1600e+02
4.7437e-01 1.5900e+02 -2.0200e+02 -1.3500e+02 3.0000e+01
4.7461e-01 1.1300e+02 6.9000e+01 -3.5900e+02 1.0200e+02
4.7485e-01 1.6500e+02 2.8100e+02 2.8000e+01 6.0000e+00
4.7510e-01 -6.9000e+01 3.6400e+02 1.4600e+02 4.1000e+01
4.7534e-01 -2.7900e+02 3.4400e+02 -2.9500e+02 -1.9000e+01
4.7559e-01 -2.5100e+02 1.3800e+02 -2.0000e+00 -6.3000e+01
4.7583e-01 -1.7900e+02 -2.3000e+01 2.7600e+02 4.0000e+01
4.7607e-01 -9.7000e+01 -6.6000e+01 3.0000e+00 1.0900e+02
4.7632e-01 -1.6700e+02 6.6000e+01 4.8000e+01 6.3000e+01
4.7656e-01 -9.8000e+01 3.3000e+01 2.9000e+01 -2.9000e+01
4.7681e-01 2.1000e+02 -2.0900e+02 -6.2000e+01 -3.8000e+01
4.7705e-01 2.4800e+02 -4.4800e+02 6.9000e+01 -8.6000e+01
4.7729e-01 2.1800e+02 -4.3100e+02 5.6000e+01 -1.0200e+02
4.7754e-01 1.2300e+02 -1.4400e+02 -1.7800e+02 6.3000e+01
4.7778e-01 1.2400e+02 1.1200e+02 -2.8000e+02 7.1000e+01
4.7803e-01 1.3900e+02 2.9800e+02 1.6900e+02 4.0000e+00
4.7827e-01 -1.3100e+02 3.6100e+02 8.2000e+01 4.1000e+01
4.7852e-01 -2.7200e+02 3.0500e+02 -2.7300e+02 -3.4000e+01
4.7876e-01 -2.2400e+02 1.0000e+02 1.5400e+02 -5.1000e+01
4.7900e-01 -1.4000e+02 -2.8000e+01 2.6900e+02 6.7000e+01
4.7925e-01 -8.4000e+01 -2.5000e+01 -3.0000e+00 9.4000e+01
4.7949e-01 -1.6000e+02 1.1500e+02 9.0000e+01 3.3000e+01
4.7974e-01 -1.7000e+01 2.3000e+01 7.0000e+00 -5.0000e+01
4.7998e-01 2.5700e+02 -2.3400e+02 -2.6000e+01 -5.6000e+01
4.8022e-01 2.4300e+02 -4.3700e+02 1.0200e+02 -1.1100e+02
4.8047e-01 2.0700e+02 -3.4000e+02 2.5000e+01 -8.6000e+01
4.8071e-01 9.9000e+01 -4.9000e+01 -2.4000e+02 8.9000e+01
4.8096e-01 1.3600e+02 1.8800e+02 -1.9700e+02 4.3000e+01
4.8120e-01 8.7000e+01 3.3500e+02 2.3500e+02 1.1000e+01
4.8145e-01 -1.9400e+02 3.6000e+02 -3.5000e+01 3.5000e+01
4.8169e-01 -2.6900e+02 2.4900e+02 -2.2500e+02 -4.7000e+01
4.8193e-01 -2.0500e+02 3.1000e+01 2.5900e+02 -2.7000e+01
4.8218e-01 -1.1400e+02 -6.9000e+01 2.0300e+02 9.5000e+01
4.8242e-01 -8.3000e+01 -2.7000e+01 -8.0000e+00 8.8000e+01
4.8267e-01 -1.4300e+02 8.1000e+01 9.9000e+01 1.2000e+01
4.8291e-01 6.8000e+01 -6.9000e+01 -3.7000e+01 -4.8000e+01
4.8315e-01 2.7400e+02 -3.2700e+02 -1.0000e+00 -6.5000e+01
4.8340e-01 2.1900e+02 -4.8600e+02 9.4000e+01 -1.1400e+02
4.8364e-01 1.7600e+02 -3.1700e+02 -4.6000e+01 -4.7000e+01
4.8389e-01 8.7000e+01 -2.1000e+01 -2.9900e+02 1.0600e+02
